agent,total_wealth,num_cooperate,num_defect,num_abstain,opponent,rl_variant
RLAgent1,984,3,0,0,suspicious_probe,RL + DefectiveAgent
RLAgent1,985,3,0,0,suspicious_probe,RL + DefectiveAgent
RLAgent1,986,3,0,0,suspicious_probe,RL + DefectiveAgent
RLAgent1,987,3,0,0,suspicious_probe,RL + DefectiveAgent
RLAgent1,988,3,0,0,harsh_majority,RL + DefectiveAgent
RLAgent1,989,3,0,0,harsh_majority,RL + DefectiveAgent
RLAgent1,990,3,0,0,harsh_majority,RL + DefectiveAgent
RLAgent1,991,3,0,0,harsh_majority,RL + DefectiveAgent
RLAgent1,992,3,0,0,harsh_majority,RL + DefectiveAgent
RLAgent1,977,3,0,0,manipulator,RL + DefectiveAgent
RLAgent1,962,3,0,0,manipulator,RL + DefectiveAgent
RLAgent1,947,3,0,0,manipulator,RL + DefectiveAgent
RLAgent1,932,3,0,0,manipulator,RL + DefectiveAgent
RLAgent1,917,3,0,0,manipulator,RL + DefectiveAgent
RLAgent1,918,3,0,0,soft_majority,RL + DefectiveAgent
RLAgent1,919,3,0,0,soft_majority,RL + DefectiveAgent
RLAgent1,920,3,0,0,soft_majority,RL + DefectiveAgent
RLAgent1,921,3,0,0,soft_majority,RL + DefectiveAgent
RLAgent1,922,3,0,0,soft_majority,RL + DefectiveAgent
RLAgent1,931,3,0,0,nice_tft,RL + DefectiveAgent
RLAgent1,940,3,0,0,nice_tft,RL + DefectiveAgent
RLAgent1,949,3,0,0,nice_tft,RL + DefectiveAgent
RLAgent1,958,3,0,0,nice_tft,RL + DefectiveAgent
RLAgent1,967,3,0,0,nice_tft,RL + DefectiveAgent
RLAgent1,976,3,0,0,persistent_tft,RL + DefectiveAgent
RLAgent1,985,3,0,0,persistent_tft,RL + DefectiveAgent
RLAgent1,994,3,0,0,persistent_tft,RL + DefectiveAgent
RLAgent1,1003,3,0,0,persistent_tft,RL + DefectiveAgent
RLAgent1,1012,3,0,0,persistent_tft,RL + DefectiveAgent
RLAgent1,997,3,0,0,sometimes_defect,RL + DefectiveAgent
RLAgent1,982,3,0,0,sometimes_defect,RL + DefectiveAgent
RLAgent1,975,3,0,0,sometimes_defect,RL + DefectiveAgent
RLAgent1,960,3,0,0,sometimes_defect,RL + DefectiveAgent
RLAgent1,953,3,0,0,sometimes_defect,RL + DefectiveAgent
RLAgent1,954,3,0,0,anti_tft,RL + DefectiveAgent
RLAgent1,955,3,0,0,anti_tft,RL + DefectiveAgent
RLAgent1,956,3,0,0,anti_tft,RL + DefectiveAgent
RLAgent1,957,3,0,0,anti_tft,RL + DefectiveAgent
RLAgent1,958,3,0,0,anti_tft,RL + DefectiveAgent
RLAgent1,967,3,0,0,deceitful_grim,RL + DefectiveAgent
RLAgent1,976,3,0,0,deceitful_grim,RL + DefectiveAgent
RLAgent1,985,3,0,0,deceitful_grim,RL + DefectiveAgent
RLAgent1,994,3,0,0,deceitful_grim,RL + DefectiveAgent
RLAgent1,1003,3,0,0,deceitful_grim,RL + DefectiveAgent
RLAgent1,1012,3,0,0,grim_trigger,RL + DefectiveAgent
RLAgent1,1021,3,0,0,grim_trigger,RL + DefectiveAgent
RLAgent1,1030,3,0,0,grim_trigger,RL + DefectiveAgent
RLAgent1,1039,3,0,0,grim_trigger,RL + DefectiveAgent
RLAgent1,1048,3,0,0,grim_trigger,RL + DefectiveAgent
RLAgent1,1057,3,0,0,forgiving_majority,RL + DefectiveAgent
RLAgent1,1066,3,0,0,forgiving_majority,RL + DefectiveAgent
RLAgent1,1075,3,0,0,forgiving_majority,RL + DefectiveAgent
RLAgent1,1084,3,0,0,forgiving_majority,RL + DefectiveAgent
RLAgent1,1093,3,0,0,forgiving_majority,RL + DefectiveAgent
RLAgent1,25,0,3,0,sneak_attack,RL + AdversaryAgent
RLAgent1,40,0,3,0,sneak_attack,RL + AdversaryAgent
RLAgent1,55,0,3,0,sneak_attack,RL + AdversaryAgent
RLAgent1,70,0,3,0,sneak_attack,RL + AdversaryAgent
RLAgent1,85,0,3,0,sneak_attack,RL + AdversaryAgent
RLAgent1,94,0,3,0,annoyed_probe,RL + AdversaryAgent
RLAgent1,103,0,3,0,annoyed_probe,RL + AdversaryAgent
RLAgent1,112,0,3,0,annoyed_probe,RL + AdversaryAgent
RLAgent1,121,0,3,0,annoyed_probe,RL + AdversaryAgent
RLAgent1,130,0,3,0,annoyed_probe,RL + AdversaryAgent
RLAgent1,129,1,2,0,stochastic_grudger,RL + AdversaryAgent
RLAgent1,128,1,2,0,stochastic_grudger,RL + AdversaryAgent
RLAgent1,127,1,2,0,stochastic_grudger,RL + AdversaryAgent
RLAgent1,126,1,2,0,stochastic_grudger,RL + AdversaryAgent
RLAgent1,141,0,3,0,stochastic_grudger,RL + AdversaryAgent
RLAgent1,140,1,2,0,noisy_tft,RL + AdversaryAgent
RLAgent1,139,1,2,0,noisy_tft,RL + AdversaryAgent
RLAgent1,138,1,2,0,noisy_tft,RL + AdversaryAgent
RLAgent1,153,0,3,0,noisy_tft,RL + AdversaryAgent
RLAgent1,152,1,2,0,noisy_tft,RL + AdversaryAgent
RLAgent1,151,1,2,0,anti_tft,RL + AdversaryAgent
RLAgent1,150,1,2,0,anti_tft,RL + AdversaryAgent
RLAgent1,149,1,2,0,anti_tft,RL + AdversaryAgent
RLAgent1,148,1,2,0,anti_tft,RL + AdversaryAgent
RLAgent1,147,1,2,0,anti_tft,RL + AdversaryAgent
RLAgent1,146,1,2,0,trend_follower,RL + AdversaryAgent
RLAgent1,145,1,2,0,trend_follower,RL + AdversaryAgent
RLAgent1,144,1,2,0,trend_follower,RL + AdversaryAgent
RLAgent1,143,1,2,0,trend_follower,RL + AdversaryAgent
RLAgent1,142,1,2,0,trend_follower,RL + AdversaryAgent
RLAgent1,141,1,2,0,forgiver,RL + AdversaryAgent
RLAgent1,140,1,2,0,forgiver,RL + AdversaryAgent
RLAgent1,139,1,2,0,forgiver,RL + AdversaryAgent
RLAgent1,138,1,2,0,forgiver,RL + AdversaryAgent
RLAgent1,137,1,2,0,forgiver,RL + AdversaryAgent
RLAgent1,152,0,3,0,sometimes_cooperate,RL + AdversaryAgent
RLAgent1,167,0,3,0,sometimes_cooperate,RL + AdversaryAgent
RLAgent1,160,1,2,0,sometimes_cooperate,RL + AdversaryAgent
RLAgent1,153,1,2,0,sometimes_cooperate,RL + AdversaryAgent
RLAgent1,160,1,2,0,sometimes_cooperate,RL + AdversaryAgent
RLAgent1,159,1,2,0,sometimes_defect,RL + AdversaryAgent
RLAgent1,152,1,2,0,sometimes_defect,RL + AdversaryAgent
RLAgent1,159,1,2,0,sometimes_defect,RL + AdversaryAgent
RLAgent1,152,1,2,0,sometimes_defect,RL + AdversaryAgent
RLAgent1,151,1,2,0,sometimes_defect,RL + AdversaryAgent
RLAgent1,160,0,3,0,skeptical_majority,RL + AdversaryAgent
RLAgent1,169,0,3,0,skeptical_majority,RL + AdversaryAgent
RLAgent1,178,0,3,0,skeptical_majority,RL + AdversaryAgent
RLAgent1,187,0,3,0,skeptical_majority,RL + AdversaryAgent
RLAgent1,196,0,3,0,skeptical_majority,RL + AdversaryAgent
RLAgent1,189,1,2,0,soft_majority,RL + AdversaryAgent
RLAgent1,182,1,2,0,soft_majority,RL + AdversaryAgent
RLAgent1,175,1,2,0,soft_majority,RL + AdversaryAgent
RLAgent1,168,1,2,0,soft_majority,RL + AdversaryAgent
RLAgent1,161,1,2,0,soft_majority,RL + AdversaryAgent
RLAgent1,168,1,2,0,fake_forgiver,RL + AdversaryAgent
RLAgent1,175,1,2,0,fake_forgiver,RL + AdversaryAgent
RLAgent1,182,1,2,0,fake_forgiver,RL + AdversaryAgent
RLAgent1,189,1,2,0,fake_forgiver,RL + AdversaryAgent
RLAgent1,196,1,2,0,fake_forgiver,RL + AdversaryAgent
RLAgent1,195,1,2,0,hard_majority,RL + AdversaryAgent
RLAgent1,194,1,2,0,hard_majority,RL + AdversaryAgent
RLAgent1,193,1,2,0,hard_majority,RL + AdversaryAgent
RLAgent1,192,1,2,0,hard_majority,RL + AdversaryAgent
RLAgent1,191,1,2,0,hard_majority,RL + AdversaryAgent
RLAgent1,206,0,3,0,double_agent,RL + AdversaryAgent
RLAgent1,221,0,3,0,double_agent,RL + AdversaryAgent
RLAgent1,236,0,3,0,double_agent,RL + AdversaryAgent
RLAgent1,251,0,3,0,double_agent,RL + AdversaryAgent
RLAgent1,266,0,3,0,double_agent,RL + AdversaryAgent
RLAgent1,265,1,2,0,suspicious_probe,RL + AdversaryAgent
RLAgent1,264,1,2,0,suspicious_probe,RL + AdversaryAgent
RLAgent1,263,1,2,0,suspicious_probe,RL + AdversaryAgent
RLAgent1,262,1,2,0,suspicious_probe,RL + AdversaryAgent
RLAgent1,261,1,2,0,suspicious_probe,RL + AdversaryAgent
RLAgent1,260,1,2,0,grudging_tft,RL + AdversaryAgent
RLAgent1,259,1,2,0,grudging_tft,RL + AdversaryAgent
RLAgent1,258,1,2,0,grudging_tft,RL + AdversaryAgent
RLAgent1,257,1,2,0,grudging_tft,RL + AdversaryAgent
RLAgent1,256,1,2,0,grudging_tft,RL + AdversaryAgent
RLAgent1,249,1,2,0,invasive_probe,RL + AdversaryAgent
RLAgent1,242,1,2,0,invasive_probe,RL + AdversaryAgent
RLAgent1,235,1,2,0,invasive_probe,RL + AdversaryAgent
RLAgent1,228,1,2,0,invasive_probe,RL + AdversaryAgent
RLAgent1,221,1,2,0,invasive_probe,RL + AdversaryAgent
RLAgent1,236,0,3,0,evolver,RL + AdversaryAgent
RLAgent1,251,0,3,0,evolver,RL + AdversaryAgent
RLAgent1,266,0,3,0,evolver,RL + AdversaryAgent
RLAgent1,281,0,3,0,evolver,RL + AdversaryAgent
RLAgent1,296,0,3,0,evolver,RL + AdversaryAgent
RLAgent1,295,1,2,0,grudger,RL + AdversaryAgent
RLAgent1,294,1,2,0,grudger,RL + AdversaryAgent
RLAgent1,293,1,2,0,grudger,RL + AdversaryAgent
RLAgent1,292,1,2,0,grudger,RL + AdversaryAgent
RLAgent1,291,1,2,0,grudger,RL + AdversaryAgent
RLAgent1,298,1,2,0,strategic_probe,RL + AdversaryAgent
RLAgent1,305,1,2,0,strategic_probe,RL + AdversaryAgent
RLAgent1,312,1,2,0,strategic_probe,RL + AdversaryAgent
RLAgent1,319,1,2,0,strategic_probe,RL + AdversaryAgent
RLAgent1,326,1,2,0,strategic_probe,RL + AdversaryAgent
RLAgent1,319,1,2,0,always_defect,RL + AdversaryAgent
RLAgent1,312,1,2,0,always_defect,RL + AdversaryAgent
RLAgent1,305,1,2,0,always_defect,RL + AdversaryAgent
RLAgent1,298,1,2,0,always_defect,RL + AdversaryAgent
RLAgent1,291,1,2,0,always_defect,RL + AdversaryAgent
RLAgent1,290,1,2,0,suspicious_tft,RL + AdversaryAgent
RLAgent1,289,1,2,0,suspicious_tft,RL + AdversaryAgent
RLAgent1,288,1,2,0,suspicious_tft,RL + AdversaryAgent
RLAgent1,287,1,2,0,suspicious_tft,RL + AdversaryAgent
RLAgent1,286,1,2,0,suspicious_tft,RL + AdversaryAgent
RLAgent1,287,1,2,0,random_agent,RL + AdversaryAgent
RLAgent1,288,1,2,0,random_agent,RL + AdversaryAgent
RLAgent1,281,1,2,0,random_agent,RL + AdversaryAgent
RLAgent1,274,1,2,0,random_agent,RL + AdversaryAgent
RLAgent1,289,0,3,0,random_agent,RL + AdversaryAgent
RLAgent1,282,1,2,0,tft_in_small_groups,RL + AdversaryAgent
RLAgent1,275,1,2,0,tft_in_small_groups,RL + AdversaryAgent
RLAgent1,268,1,2,0,tft_in_small_groups,RL + AdversaryAgent
RLAgent1,261,1,2,0,tft_in_small_groups,RL + AdversaryAgent
RLAgent1,254,1,2,0,tft_in_small_groups,RL + AdversaryAgent
RLAgent1,263,0,3,0,forgiving_majority,RL + AdversaryAgent
RLAgent1,272,0,3,0,forgiving_majority,RL + AdversaryAgent
RLAgent1,281,0,3,0,forgiving_majority,RL + AdversaryAgent
RLAgent1,290,0,3,0,forgiving_majority,RL + AdversaryAgent
RLAgent1,299,0,3,0,forgiving_majority,RL + AdversaryAgent
RLAgent1,314,0,3,0,snob,RL + AdversaryAgent
RLAgent1,329,0,3,0,snob,RL + AdversaryAgent
RLAgent1,344,0,3,0,snob,RL + AdversaryAgent
RLAgent1,359,0,3,0,snob,RL + AdversaryAgent
RLAgent1,374,0,3,0,snob,RL + AdversaryAgent
RLAgent1,373,1,2,0,retaliator,RL + AdversaryAgent
RLAgent1,372,1,2,0,retaliator,RL + AdversaryAgent
RLAgent1,371,1,2,0,retaliator,RL + AdversaryAgent
RLAgent1,370,1,2,0,retaliator,RL + AdversaryAgent
RLAgent1,369,1,2,0,retaliator,RL + AdversaryAgent
RLAgent1,378,0,3,0,cautious_trend,RL + AdversaryAgent
RLAgent1,387,0,3,0,cautious_trend,RL + AdversaryAgent
RLAgent1,396,0,3,0,cautious_trend,RL + AdversaryAgent
RLAgent1,405,0,3,0,cautious_trend,RL + AdversaryAgent
RLAgent1,414,0,3,0,cautious_trend,RL + AdversaryAgent
RLAgent1,429,0,3,0,adaptive_majority,RL + AdversaryAgent
RLAgent1,444,0,3,0,adaptive_majority,RL + AdversaryAgent
RLAgent1,459,0,3,0,adaptive_majority,RL + AdversaryAgent
RLAgent1,474,0,3,0,adaptive_majority,RL + AdversaryAgent
RLAgent1,489,0,3,0,adaptive_majority,RL + AdversaryAgent
RLAgent1,490,1,2,0,manipulator,RL + AdversaryAgent
RLAgent1,491,1,2,0,manipulator,RL + AdversaryAgent
RLAgent1,492,1,2,0,manipulator,RL + AdversaryAgent
RLAgent1,493,1,2,0,manipulator,RL + AdversaryAgent
RLAgent1,494,1,2,0,manipulator,RL + AdversaryAgent
RLAgent1,493,1,2,0,grim_trigger,RL + AdversaryAgent
RLAgent1,492,1,2,0,grim_trigger,RL + AdversaryAgent
RLAgent1,491,1,2,0,grim_trigger,RL + AdversaryAgent
RLAgent1,490,1,2,0,grim_trigger,RL + AdversaryAgent
RLAgent1,489,1,2,0,grim_trigger,RL + AdversaryAgent
RLAgent1,488,1,2,0,deceitful_grim,RL + AdversaryAgent
RLAgent1,487,1,2,0,deceitful_grim,RL + AdversaryAgent
RLAgent1,486,1,2,0,deceitful_grim,RL + AdversaryAgent
RLAgent1,485,1,2,0,deceitful_grim,RL + AdversaryAgent
RLAgent1,484,1,2,0,deceitful_grim,RL + AdversaryAgent
RLAgent1,483,1,2,0,generous_tit_for_tat,RL + AdversaryAgent
RLAgent1,490,1,2,0,generous_tit_for_tat,RL + AdversaryAgent
RLAgent1,489,1,2,0,generous_tit_for_tat,RL + AdversaryAgent
RLAgent1,488,1,2,0,generous_tit_for_tat,RL + AdversaryAgent
RLAgent1,497,0,3,0,generous_tit_for_tat,RL + AdversaryAgent
RLAgent1,496,1,2,0,cooperative_majority,RL + AdversaryAgent
RLAgent1,495,1,2,0,cooperative_majority,RL + AdversaryAgent
RLAgent1,494,1,2,0,cooperative_majority,RL + AdversaryAgent
RLAgent1,493,1,2,0,cooperative_majority,RL + AdversaryAgent
RLAgent1,492,1,2,0,cooperative_majority,RL + AdversaryAgent
RLAgent1,491,1,2,0,random_tit_for_tat,RL + AdversaryAgent
RLAgent1,506,0,3,0,random_tit_for_tat,RL + AdversaryAgent
RLAgent1,505,1,2,0,random_tit_for_tat,RL + AdversaryAgent
RLAgent1,504,1,2,0,random_tit_for_tat,RL + AdversaryAgent
RLAgent1,503,1,2,0,random_tit_for_tat,RL + AdversaryAgent
RLAgent1,502,1,2,0,win_stay_lose_shift,RL + AdversaryAgent
RLAgent1,501,1,2,0,win_stay_lose_shift,RL + AdversaryAgent
RLAgent1,500,1,2,0,win_stay_lose_shift,RL + AdversaryAgent
RLAgent1,499,1,2,0,win_stay_lose_shift,RL + AdversaryAgent
RLAgent1,498,1,2,0,win_stay_lose_shift,RL + AdversaryAgent
RLAgent1,505,1,2,0,prober,RL + AdversaryAgent
RLAgent1,512,1,2,0,prober,RL + AdversaryAgent
RLAgent1,519,1,2,0,prober,RL + AdversaryAgent
RLAgent1,526,1,2,0,prober,RL + AdversaryAgent
RLAgent1,533,1,2,0,prober,RL + AdversaryAgent
RLAgent1,532,1,2,0,revenge_seeker,RL + AdversaryAgent
RLAgent1,531,1,2,0,revenge_seeker,RL + AdversaryAgent
RLAgent1,530,1,2,0,revenge_seeker,RL + AdversaryAgent
RLAgent1,529,1,2,0,revenge_seeker,RL + AdversaryAgent
RLAgent1,528,1,2,0,revenge_seeker,RL + AdversaryAgent
RLAgent1,535,1,2,0,detective,RL + AdversaryAgent
RLAgent1,542,1,2,0,detective,RL + AdversaryAgent
RLAgent1,549,1,2,0,detective,RL + AdversaryAgent
RLAgent1,556,1,2,0,detective,RL + AdversaryAgent
RLAgent1,563,1,2,0,detective,RL + AdversaryAgent
RLAgent1,562,1,2,0,flexible_grudger,RL + AdversaryAgent
RLAgent1,561,1,2,0,flexible_grudger,RL + AdversaryAgent
RLAgent1,560,1,2,0,flexible_grudger,RL + AdversaryAgent
RLAgent1,559,1,2,0,flexible_grudger,RL + AdversaryAgent
RLAgent1,558,1,2,0,flexible_grudger,RL + AdversaryAgent
RLAgent1,557,1,2,0,cooperative_tft,RL + AdversaryAgent
RLAgent1,556,1,2,0,cooperative_tft,RL + AdversaryAgent
RLAgent1,555,1,2,0,cooperative_tft,RL + AdversaryAgent
RLAgent1,554,1,2,0,cooperative_tft,RL + AdversaryAgent
RLAgent1,553,1,2,0,cooperative_tft,RL + AdversaryAgent
RLAgent1,568,0,3,0,slow_tit_for_tat,RL + AdversaryAgent
RLAgent1,583,0,3,0,slow_tit_for_tat,RL + AdversaryAgent
RLAgent1,598,0,3,0,slow_tit_for_tat,RL + AdversaryAgent
RLAgent1,613,0,3,0,slow_tit_for_tat,RL + AdversaryAgent
RLAgent1,628,0,3,0,slow_tit_for_tat,RL + AdversaryAgent
RLAgent1,643,0,3,0,always_cooperate,RL + AdversaryAgent
RLAgent1,658,0,3,0,always_cooperate,RL + AdversaryAgent
RLAgent1,673,0,3,0,always_cooperate,RL + AdversaryAgent
RLAgent1,688,0,3,0,always_cooperate,RL + AdversaryAgent
RLAgent1,703,0,3,0,always_cooperate,RL + AdversaryAgent
RLAgent1,702,1,2,0,persistent_tft,RL + AdversaryAgent
RLAgent1,701,1,2,0,persistent_tft,RL + AdversaryAgent
RLAgent1,700,1,2,0,persistent_tft,RL + AdversaryAgent
RLAgent1,699,1,2,0,persistent_tft,RL + AdversaryAgent
RLAgent1,698,1,2,0,persistent_tft,RL + AdversaryAgent
RLAgent1,697,1,2,0,tit_for_tat,RL + AdversaryAgent
RLAgent1,696,1,2,0,tit_for_tat,RL + AdversaryAgent
RLAgent1,695,1,2,0,tit_for_tat,RL + AdversaryAgent
RLAgent1,694,1,2,0,tit_for_tat,RL + AdversaryAgent
RLAgent1,693,1,2,0,tit_for_tat,RL + AdversaryAgent
RLAgent1,686,1,2,0,harsh_majority,RL + AdversaryAgent
RLAgent1,679,1,2,0,harsh_majority,RL + AdversaryAgent
RLAgent1,672,1,2,0,harsh_majority,RL + AdversaryAgent
RLAgent1,665,1,2,0,harsh_majority,RL + AdversaryAgent
RLAgent1,658,1,2,0,harsh_majority,RL + AdversaryAgent
RLAgent1,657,1,2,0,nice_tft,RL + AdversaryAgent
RLAgent1,656,1,2,0,nice_tft,RL + AdversaryAgent
RLAgent1,655,1,2,0,nice_tft,RL + AdversaryAgent
RLAgent1,654,1,2,0,nice_tft,RL + AdversaryAgent
RLAgent1,653,1,2,0,nice_tft,RL + AdversaryAgent
